"","name","tier_num_2013","tier_num_2014","tier_num_2015","tier_num_2016","tier_num_2017","tier_num_2018","tier_diff_2013_2018"
"1218","LISINOPRIL-HCTZ 20/12.5 TABLET",1,0,0,0,0,0,-1
"1219","LITHIUM CARBONATE 150MG/1 100 CAPSULE IN 1 BOTTLE",1,0,0,0,0,0,-1
"1220","LITHIUM CARBONATE CAPSULES",1,0,0,0,0,0,-1
"1221","LITHIUM CARBONATE ER TABLET 300MG (100 CT)",1,1,1,1,1,0,-1
"1222","LOKARA 0.05% LOTION",1,1,1,1,0,0,-1
"1223","LORAZEPAM 0.5MG/1 500 TABLET BOTTLE",1,0,0,0,0,0,-1
"1224","LORAZEPAM 1MG/1 100 TABLET BOTTLE",1,1,1,0,0,0,-1
"1225","LORAZEPAM 2MG/1 100 TABLET BOTTLE",1,1,1,0,0,0,-1
"1226","LORYNA (DROSPIRENONE AND ETHINYL ESTRADIOL)  3 CARTON IN 1 BOX / 1 KIT IN 1 CARTON",1,0,0,0,0,0,-1
"1227","LOSEASONIQUE TABLET",1,1,0,0,0,0,-1
"1228","LOTRONEX TABLETS .5MG 30 BOTPL",1,1,1,1,0,0,-1
"1229","LOTRONEX TABLETS 1MG 30 BOTPL",1,1,1,1,0,0,-1
"1230","LOVASTATIN 10MG 60 TABLET BOTTLE",1,1,1,1,1,0,-1
"1231","LOVASTATIN 20MG 500 TABLET BOTTLE",1,1,0,0,0,0,-1
"1232","LOVASTATIN 40 MG ORAL TABLET",1,1,1,1,1,0,-1
"1233","LOVAZA 1G/ 120 LIQUID FILLED CAPSULES IN BOTTLE",1,1,0,0,0,0,-1
"1234","LOXAPINE CAPSULES 10MG 100 BOT",1,1,1,1,1,0,-1
"1235","LOXAPINE CAPSULES 50MG 100 BOT",1,1,1,1,1,0,-1
"1236","LUMIGAN 0.03% EYE DROPS",1,0,0,0,0,0,-1
"1237","LUMIGAN 0.1MG/ML 1 BOTTLE, DROPPER IN 1 CARTON / 5 ML IN 1 BOTTLE, DROPPER",1,0,0,0,0,0,-1
"1238","LUPRON DEPOT 1 KIT IN 1 CARTON",1,0,0,0,0,0,-1
"1239","LUPRON DEPOT-PED 1 KIT IN 1 CARTON",1,0,0,0,0,0,-1
"1240","LUTERA 0.1-0.02 TABLET",1,1,1,1,0,0,-1
"1241","LUVOX CR 100MG CAPSULE SR 24 HR",1,1,0,0,0,0,-1
"1242","LUVOX CR 150MG CAPSULE SR 24 HR",1,1,0,0,0,0,-1
"1243","MAGNESIUM SULFATE INJECTION 5 GM/10ML",1,1,1,1,1,0,-1
"1244","MALARONE 250-100MG TABLET",1,0,0,0,0,0,-1
"1245","MALARONE 62.5-25MG PED TABLET",1,0,0,0,0,0,-1
"1246","MALATHION 5MG/ML 1 BOTTLE IN 1 CARTON / 59 ML IN 1 BOTTLE",1,0,0,0,0,0,-1
"1247","MAXALT 10MG/1 18 POUCH IN 1 CARTON / 1 TABLET IN 1 POUCH",1,0,0,0,0,0,-1
"1248","MAXALT 5MG/1 18 POUCH IN 1 CARTON / 1 TABLET IN 1 POUCH",1,0,0,0,0,0,-1
"1249","MAXALT MLT 10MG TABLET 4X3 UNIT DOSE CASE",1,0,0,0,0,0,-1
"1250","MAXALT MLT 5MG TABLET 4X3 UNIT CASE",1,0,0,0,0,0,-1
"1251","MAXITROL EYE OINTMENT",1,0,0,0,0,0,-1
"1252","MAXITROL SUS 0.1% OP",1,0,0,0,0,0,-1
"1253","MECLIZINE HYDROCHLORIDE TABLETS 12.5MG 100 BOT",1,1,1,0,0,0,-1
"1254","MECLIZINE HYDROCHLORIDE TABLETS 25MG 100 BOT",1,1,1,0,0,0,-1
"1255","MEDROXYPROGESTERONE ACETATE 10MG/1 500 TABLET BOTTLE",1,1,1,1,1,0,-1
"1256","MEDROXYPROGESTERONE ACETATE 2.5MG/1 500 TABLET BOTTLE",1,1,1,1,1,0,-1
"1257","MEDROXYPROGESTERONE ACETATE 5MG/1 500 TABLET BOTTLE",1,1,1,1,1,0,-1
"1258","MEDROXYPROGESTERONE ACETATE INJECTION SUSPENSION 150MG 1 VIALSD CRTN",1,1,1,1,0,0,-1
"1259","MEFLOQUINE HCL 250MG TABLET 25 BOT",1,1,1,1,1,0,-1
"1260","MEGESTROL 20MG TABLET",1,1,1,1,1,0,-1
"1261","MEGESTROL ACETATE 40MG TABLET (250 CT)",1,1,1,1,1,0,-1
"1262","MEGESTROL ACETATE 40MG/ML 480 ML IN 1 BOTTLE, PLASTIC",1,1,1,1,1,0,-1
"1263","MELOXICAM 15MG/1",1,0,0,0,0,0,-1
"1264","MELOXICAM 7.5MG/5ML SUSPENSION ORAL",1,1,1,1,0,0,-1
"1265","MELPHALAN 5 MG/ML INJECTABLE SOLUTION",1,1,1,1,1,0,-1
"1266","MENEST 2.5MG TABLET",1,1,1,1,0,0,-1
"1267","MENTAX 1% CREAM 15G TUBE",1,1,1,1,1,0,-1
"1268","MENVEO INJECTION KIT",1,1,1,1,0,0,-1
"1269","MEPRON 750MG/5ML ORAL SUSP",1,1,1,0,0,0,-1
"1270","MERCAPTOPURINE 50MG TABLET",1,1,1,1,1,0,-1
"1271","MEROPENEM FOR INJECTION",1,0,0,0,0,0,-1
"1272","MERREM INJECTION 500MG 10X20MLVIALS VIAL",1,1,0,0,0,0,-1
"1273","MESALAMINE 1 KIT IN 1 CARTON",1,0,0,0,0,0,-1
"1274","MESNA INJECTION 1GM/ML 10ML VIALMD CRTN",1,0,0,0,0,0,-1
"1275","MESNEX INJECTION",1,0,0,0,0,0,-1
"1276","METADATE CD 10MG CAPSULE",1,1,0,0,0,0,-1
"1277","METADATE CD 20MG CAPSULE",1,1,0,0,0,0,-1
"1278","METADATE CD 30MG EXTENDED RELEASE 100 CAPSULE BOTTLE",1,1,0,0,0,0,-1
"1279","METADATE CD 40MG CAPSULE",1,1,0,0,0,0,-1
"1280","METADATE CD 50MG CAPSULE",1,1,0,0,0,0,-1
"1281","METADATE CD 60MG CAPSULE",1,1,0,0,0,0,-1
"1282","METADATE ER 20MG TABLET SA",1,0,0,0,0,0,-1
"1283","METFORMIN HCL 1000MG TABLET (500 CT)",1,1,1,0,0,0,-1
"1284","METFORMIN HCL 500MG TABLET (1000 CT)",1,1,1,1,0,0,-1
"1285","METFORMIN HCL ER 500MG TABLET SR 24HR",1,1,1,1,0,0,-1
"1286","METFORMIN HYDROCHLORIDE 750MG/1",1,1,1,1,1,0,-1
"1287","METFORMIN HYDROCHLORIDE 850MG/1 100 TABLET BOTTLE",1,1,1,1,1,0,-1
"1288","METHADONE HYDROCHLORIDE 10MG/1 100 TABLET BOTTLE",1,1,1,1,1,0,-1
"1289","METHADONE HYDROCHLORIDE 10MG/5ML",1,1,1,1,1,0,-1
"1290","METHADONE HYDROCHLORIDE 10MG/ML",1,0,0,0,0,0,-1
"1291","METHADONE HYDROCHLORIDE 5MG/5ML",1,1,1,1,1,0,-1
"1292","METHADONE HYDROCHLORIDE INJECTION 10MG/ML",1,1,1,1,1,0,-1
"1293","METHADOSE 10MG TABLET",1,0,0,0,0,0,-1
"1294","METHAMPHETAMINE HYDROCHLORIDE TABLETS 5 MG",1,1,1,0,0,0,-1
"1295","METHAZOLAMIDE 25MG TABLET",1,1,1,1,1,0,-1
"1296","METHERGINE 0.2MG TABLET",1,0,0,0,0,0,-1
"1297","METHIMAZOLE 10MG/1",1,0,0,0,0,0,-1
"1298","METHIMAZOLE TABLETS",1,0,0,0,0,0,-1
"1299","METHOCARBAMOL 500MG 100 TABLET BOTTLE",1,1,1,1,1,0,-1
"1300","METHOCARBAMOL 750MG TABLET (500 CT)",1,1,1,1,1,0,-1
"1301","METHOTREXATE 25MG/ML 10 VIAL IN 1 BOX, UNIT-DOSE / 8 ML IN 1 VIAL",1,0,0,0,0,0,-1
"1302","METHOTREXATE FOR INJECTION 1 GM/ML",1,0,0,0,0,0,-1
"1303","METHSCOPOLAMINE BROMIDE 2.5MG TABLET",1,1,0,0,0,0,-1
"1304","METHYLERGONOVINE MALEATE 0.2MG/1 28 TABLET BOTTLE",1,1,1,1,0,0,-1
"1305","METHYLIN 10 MG CHEWABLE",1,1,1,1,0,0,-1
"1306","METHYLIN 2.5 MG CHEWABLE TAB",1,1,1,1,0,0,-1
"1307","METHYLIN 5 MG CHEWABLE TABLET",1,1,1,1,0,0,-1
"1308","METHYLPHENIDATE 10MG TABLET",1,1,1,1,1,0,-1
"1309","METHYLPHENIDATE ER 20 MG CAP",1,1,1,0,1,0,-1
"1310","METHYLPHENIDATE ER 27 MG TAB",1,1,1,0,0,0,-1
"1311","METHYLPHENIDATE ER 30 MG CAP",1,1,1,0,0,0,-1
"1312","METHYLPHENIDATE ER 36 MG TAB",1,1,1,0,0,0,-1
"1313","METHYLPHENIDATE ER 40 MG CAP",1,1,1,1,1,0,-1
"1314","METHYLPHENIDATE ER 54 MG TAB",1,1,1,0,0,0,-1
"1315","METHYLPHENIDATE HYDROCHLORIDE EXTENDED-RELEASE 20MG/1 100 TABLET BOTTLE",1,1,1,1,1,0,-1
"1316","METHYLPREDNISOLONE 125 MG VIAL",1,1,1,1,1,0,-1
"1317","METHYLPREDNISOLONE 40MG/ML 1 VIAL, MULTI-DOSE IN 1 CARTON / 5 ML IN 1 VIAL, MULTI-DOSE",1,0,0,0,0,0,-1
"1318","METHYLPREDNISOLONE 4MG/1 100 TABLET BOTTLE",1,1,1,1,1,0,-1
"1319","METHYLPREDNISOLONE ACETATE 80MG/ML 25 VIAL, GLASS IN 1 CARTON / 1 ML IN 1 VIAL, GLASS",1,0,0,0,0,0,-1
"1320","METHYLPREDNISOLONE SODIUM SUCCINATE 1G/8ML 1 VIAL, SINGLE-DOSE IN 1 BOX / 8 ML IN 1 VIAL, SINGLE-DO",1,0,0,0,0,0,-1
"1321","METHYLPREDNISOLONE TABLET 4MG 21 PKGCOM",1,1,1,1,0,0,-1
"1322","METOCLOPRAMIDE 5MG/ML 25 VIAL IN 1 TRAY / 2 ML IN 1 VIAL",1,1,1,1,1,0,-1
"1323","METOCLOPRAMIDE SOLUTION ORAL USP 5MG 1 PT BOT",1,1,0,0,0,0,-1
"1324","METOLAZONE 10MG TABLET",1,1,1,0,0,0,-1
"1325","METOLAZONE 2.5MG TABLET",1,1,1,0,0,0,-1
"1326","METOLAZONE 5MG TABLET",1,1,1,0,0,0,-1
"1327","METOPROLOL SUCCINATE 25MG TABLET SR 24HR",1,0,0,0,0,0,-1
"1328","METOPROLOL SUCINNATE TABLETS EXTENDED RELEASE 200MG 1000 BOT",1,0,0,0,0,0,-1
"1329","METOPROLOL TARTRATE 25MG TABLET (100 CT)",1,1,1,1,1,0,-1
"1330","METOPROLOL TARTRATE INJECTION USP 5MG 10X5ML VIALSD",1,1,0,0,0,0,-1
"1331","METOPROLOL TARTRATE TABLET USP 100MG (1000 CT)",1,1,1,1,0,0,-1
"1332","METRONIDAZOLE 375MG/1 50 CAPSULE IN 1 BOTTLE",1,0,0,0,0,0,-1
"1333","METRONIDAZOLE TABLETS USP 250MG 250 BOTPL",1,1,1,1,1,0,-1
"1334","METRONIDAZOLE TOPICAL GEL 0.75% 45GM TUBE",1,1,1,1,1,0,-1
"1335","MICROGESTIN 1-0.02MG TABLET",1,1,0,0,0,0,-1
"1336","MICROGESTIN 1.5-0.03MG TABLET",1,1,0,0,0,0,-1
"1337","MICROGESTIN FE 1.5/30 TABLET",1,1,0,0,0,0,-1
"1338","MIDODRINE HCL 10MG TABLET",1,1,1,1,1,0,-1
"1339","MIDODRINE HCL 2.5MG TABLET",1,1,1,1,1,0,-1
"1340","MIDODRINE HCL 5MG TABLET (100 CT)",1,1,1,1,1,0,-1
"1341","MIGERGOT 2-100MG SUPPOSITORY RECTAL",1,1,0,0,0,0,-1
"1342","MINOCYCLINE 100MG CAPSULE",1,0,0,0,0,0,-1
"1343","MINOCYCLINE HCL 75MG CAPSULE",1,1,1,1,0,0,-1
"1344","MINOCYCLINE HYDROCHLORIDE 100MG/1 60 FILM COATED TABLETS IN BOTTLE",1,1,1,1,1,0,-1
"1345","MINOCYCLINE HYDROCHLORIDE 75MG/1 100 FILM COATED TABLETS IN BOTTLE",1,1,1,1,1,0,-1
"1346","MIRTAZAPINE 15MG TABLET RAPID DISSOLVE",1,1,1,1,0,0,-1
"1347","MIRTAZAPINE 30MG TABLET RAPID DISSOLVE",1,1,1,1,0,0,-1
"1348","MIRTAZAPINE 45MG/1 500 FILM COATED TABLETS IN BOTTLE",1,1,1,1,1,0,-1
"1349","MIRTAZAPINE 7.5MG/1",1,1,0,0,0,0,-1
"1350","MIRTAZAPINE ORALLY DISINTEGRATING TABLETS 45MG 10 X 3 BOX",1,1,1,1,0,0,-1
"1351","MIRTAZAPINE TABLET 30MG (30 CT)",1,1,1,1,1,0,-1
"1352","MITOMYCIN POWDER FOR INJECTION USP 20MG VIAL",1,0,0,0,0,0,-1
"1353","MITOXANTRONE INJECTION 2MG 125ML VIAL",1,1,1,1,1,0,-1
"1354","MODAFINIL 100 MG TABLET",1,0,0,0,0,0,-1
"1355","MODAFINIL 200 MG TABLET",1,0,0,0,0,0,-1
"1356","MOEXIPRIL HCL 15MG TABLET",1,0,0,0,0,0,-1
"1357","MOEXIPRIL HCL 7.5MG TABLET",1,0,0,0,0,0,-1
"1358","MOMETASONE FUROATE 1MG/G 45 G IN 1 TUBE",1,1,0,0,0,0,-1
"1359","MOMETASONE FUROATE 1MG/G 55 G IN 1 BOTTLE, DROPPER",1,0,0,0,0,0,-1
"1360","MOMETASONE FUROATE OINTMENT 0.1% 45GM TUBE",1,0,0,0,0,0,-1
"1361","MONTELUKAST SOD 10 MG TABLET",1,0,0,0,0,0,-1
"1362","MONTELUKAST SOD 4 MG GRANULES",1,0,0,0,0,0,-1
"1363","MONTELUKAST SOD 4 MG TAB CHEW",1,0,0,0,0,0,-1
"1364","MONTELUKAST SOD 5 MG TAB CHEW",1,0,0,0,0,0,-1
"1365","MORPHINE SULFATE 100MG TABLET SA",1,1,1,1,1,0,-1
"1366","MORPHINE SULFATE 100MG/5ML 15 ML IN 1 BOTTLE",1,1,1,1,0,0,-1
"1367","MORPHINE SULFATE 15MG TABLET SA",1,1,1,1,1,0,-1
"1368","MORPHINE SULFATE 200MG TABLET SA",1,1,1,1,1,0,-1
"1369","MORPHINE SULFATE 30MG TABLET SA",1,1,1,1,1,0,-1
"1370","MORPHINE SULFATE TABLET ER 60MG (100 CT)",1,1,1,1,1,0,-1
"1371","MOVIPREP 7.5-2.691G POWDER IN PACKET",1,1,1,0,0,0,-1
"1372","MOXEZA 5.45MG/ML 3 ML IN 1 BOTTLE",1,1,1,0,0,0,-1
"1373","MOZOBIL SOLUTION 24MG/1.2ML",1,0,0,0,0,0,-1
"1374","MUSTARGEN 10MG VIAL",1,0,0,0,0,0,-1
"1375","MYCOBUTIN 150MG CAPSULE",1,1,1,0,0,0,-1
"1376","MYCOPHENOLATE MOFETIL 250MG/1 100 BLISTER PACK IN 1 BOX, UNIT-DOSE / 1 CAPSULE IN 1 BLISTER PACK",1,0,0,0,0,0,-1
"1377","MYCOPHENOLATE MOFETIL TABLETS 500MG 500 BOT",1,1,1,1,1,0,-1
"1378","MYOZYME 50MG VIAL",1,1,1,0,0,0,-1
"1379","NABUMETONE 500MG TABLET",1,1,1,1,0,0,-1
"1380","NABUMETONE 750MG TABLET",1,1,1,1,0,0,-1
"1381","NADOLOL 20MG TABLET",1,1,1,1,1,0,-1
"1382","NAFCILLIN 10G/100ML",1,1,1,1,1,0,-1
"1383","NAFCILLIN 1GM/50ML INJ",1,1,1,1,0,0,-1
"1384","NAFCILLIN FOR INJECTION 1 GM/ML",1,1,0,0,0,0,-1
"1385","NALBUPHINE HYDROCHLORIDE 10MG/ML 1 VIAL, MULTI-DOSE IN 1 CARTON / 10 ML IN 1 VIAL, MULTI-DOSE",1,0,0,0,0,0,-1
"1386","NALBUPHINE HYDROCHLORIDE 20MG/ML 25 VIAL, MULTI-DOSE IN 1 CARTON / 10 ML IN 1 VIAL, MULTI-DOSE",1,0,0,0,0,0,-1
"1387","NALFON 200MG CAPSULE",1,0,0,0,0,0,-1
"1388","NALFON 400MG/1 90 CAPSULE IN 1 BOTTLE, PLASTIC",1,0,0,0,0,0,-1
"1389","NALTREXONE HCL 50MG TABLET 100 BLPK",1,1,1,1,1,0,-1
"1390","NAMENDA 10MG TABLET",1,1,1,0,0,0,-1
"1391","NAMENDA 10MG/5ML SOLUTION",1,1,1,0,0,0,-1
"1392","NAMENDA 5-10MG TITRATION PK",1,1,1,0,0,0,-1
"1393","NAMENDA 5MG TABLET",1,1,1,0,0,0,-1
"1394","NAPROXEN 125MG/5ML SUSPEN",1,0,0,0,0,0,-1
"1395","NAPROXEN 250 MG ORAL TABLET",1,1,1,1,1,0,-1
"1396","NAPROXEN 375MG TABLET EC",1,1,1,0,0,0,-1
"1397","NAPROXEN 500MG TABLET EC",1,1,1,0,0,0,-1
"1398","NAPROXEN 500MG/1 500 TABLET BOTTLE",1,1,1,1,1,0,-1
"1399","NAPROXEN SODIUM 275 MG ORAL TABLET",1,1,1,1,1,0,-1
"1400","NAPROXEN SODIUM 550MG/1",1,1,1,0,0,0,-1
"1401","NAPROXEN TABLET 375MG (500 CT)",1,1,1,1,0,0,-1
"1402","NARDIL 15MG TABLET",1,0,0,0,0,0,-1
"1403","NASONEX 50UG/1 120 SPRAY, METERED IN 1 BOTTLE, PUMP",1,1,0,0,0,0,-1
"1404","NATEGLINIDE 120MG/1 90 TABLET BOTTLE",1,1,1,1,1,0,-1
"1405","NATEGLINIDE 60MG/1 90 TABLET BOTTLE",1,1,1,1,1,0,-1
"1406","NECON 1/35-28 TABLET",1,1,1,1,0,0,-1
"1407","NEOMYCIN AND POLYMYXIN B SULFATES 40; 200000MG/ML; 1/ML 10 AMPULE IN 1 CARTON / 1 ML IN 1 AMPULE",1,0,0,0,0,0,-1
"1408","NEURONTIN 250MG/5ML TUBEX",1,1,0,0,0,0,-1
"1409","NEVANAC 0.1% DROPTAINER",1,1,1,0,0,0,-1
"1410","NEXT CHOICE 0.75 MG TABLET",1,0,0,0,0,0,-1
"1411","NEXTERONE 150MG/100ML 100 ML IN 1 BAG",1,0,0,0,0,0,-1
"1412","NEXTERONE 360MG/200ML 200 ML IN 1 BAG",1,0,0,0,0,0,-1
"1413","NIASPAN 1000MG TABLET (90 CT)",1,0,0,0,0,0,-1
"1414","NIASPAN ER 500MG TABLET (90 CT)",1,0,0,0,0,0,-1
"1415","NIASPAN ER 750MG TABLET (90 CT)",1,0,0,0,0,0,-1
"1416","NICARDIPINE HYDROCHLORIDE 2.5MG/ML",1,0,0,0,0,0,-1
"1417","NICARDIPINE HYDROCHLORIDE CAPSULES",1,0,0,0,0,0,-1
"1418","NICARDIPINE HYDROCHLORIDE CAPSULES 30MG 500 BOT",1,1,1,1,1,0,-1
"1419","NIFEDIAC CC 90MG TABLET SA",1,1,0,0,0,0,-1
"1420","NIFEDICAL XL 30MG TABLET SR OSMOTIC PUSH 24HR",1,1,1,1,0,0,-1
"1421","NIFEDICAL XL 60MG TABLET SR OSMOTIC PUSH 24HR",1,1,1,1,0,0,-1
"1422","NILANDRON 150MG TABLET",1,0,0,0,0,0,-1
"1423","NIMODIPINE 30MG/1 10 BLISTER PACK IN 1 CARTON / 10 CAPSULE, LIQUID FILLED IN 1 BLISTER PACK",1,0,0,0,0,0,-1
"1424","NIPENT FOR INJECTION 10MG VIALS",1,1,1,1,1,0,-1
"1425","NISOLDIPINE 17MG/1 100 TABLET, FILM COATED, EXTENDED RELEASE IN 1 BOTTLE, PLASTIC",1,0,0,0,0,0,-1
"1426","NISOLDIPINE 20MG TB24",1,0,0,0,0,0,-1
"1427","NISOLDIPINE 25.5MG/1 100 TABLET, FILM COATED, EXTENDED RELEASE IN 1 BOTTLE, PLASTIC",1,0,0,0,0,0,-1
"1428","NISOLDIPINE 30MG TB24",1,0,0,0,0,0,-1
"1429","NISOLDIPINE 34MG/1 100 TABLET, FILM COATED, EXTENDED RELEASE IN 1 BOTTLE, PLASTIC",1,0,0,0,0,0,-1
"1430","NISOLDIPINE 40MG TB24",1,0,0,0,0,0,-1
"1431","NISOLDIPINE 8.5MG/1 100 TABLET, FILM COATED, EXTENDED RELEASE IN 1 BOTTLE, PLASTIC",1,0,0,0,0,0,-1
"1432","NITRO-DUR 0.1 MG/HR PATCH",1,1,0,0,0,0,-1
"1433","NITRO-DUR 0.2 MG/HR PATCH",1,1,0,0,0,0,-1
"1434","NITRO-DUR 0.3 MG/HR PATCH",1,1,0,0,0,0,-1
"1435","NITRO-DUR 0.4 MG/HR PATCH",1,1,0,0,0,0,-1
"1436","NITRO-DUR 0.6 MG/HR PATCH",1,1,0,0,0,0,-1
"1437","NITRO-DUR 0.8 MG/HR PATCH",1,1,0,0,0,0,-1
"1438","NITROFURANTOIN MCR 50MG CAP",1,1,0,0,0,0,-1
"1439","NITROFURANTOIN MONOHYDRATE/MACROCRYSTALS 25; 75MG 100 CAPSULE BOTTLE",1,1,1,0,0,0,-1
"1440","NITROGLYCERIN .2MG/HR PATCH",1,1,1,1,1,0,-1
"1441","NITROGLYCERIN .4MG/HR PATCH",1,1,1,1,1,0,-1
"1442","NITROGLYCERIN .6MG/HR PATCH",1,1,1,1,1,0,-1
"1443","NITROGLYCERIN 5MG/ML 25 VIAL, SINGLE-DOSE IN 1 TRAY / 10 ML IN 1 VIAL, SINGLE-DOSE",1,1,1,1,1,0,-1
"1444","NITROLINGUAL PUMPSPRAY 400UG/1 200 SPRAY, METERED IN 1 BOTTLE",1,1,1,1,0,0,-1
"1445","NITROSTAT 0.4MG TABLET SL",1,1,1,1,1,0,-1
"1446","NIZATIDINE ORAL SOLUTION 15MG/ML",1,1,0,0,0,0,-1
"1447","NORMOSOL -R INJ /D5W",1,1,1,1,1,0,-1
"1448","NORMOSOL-M AND DEXTROSE 5%",1,1,1,1,1,0,-1
"1449","NORMOSOL-R PH 7.4 IV SOLUTION",1,1,1,1,1,0,-1
"1450","NORTREL (21 DAY REGIMEN) 0.035; 1MG/1; MG/1 3 BLISTER PACK IN 1 CARTON / 21 TABLET IN 1 BLISTER PACK",1,0,0,0,0,0,-1
"1451","NORTREL (28 DAY REGIMEN) 3 BLISTER PACK IN 1 CARTON / 1 KIT IN 1 BLISTER PACK",1,0,0,0,0,0,-1
"1452","NORTREL 7/7/7 (28 DAY REGIMEN) 6 POUCH IN 1 CARTON / 1 BLISTER PACK IN 1 POUCH / 1 KIT IN 1 BLISTER",1,0,0,0,0,0,-1
"1453","NORTRIPTYLINE HCL 75MG CAPSULE",1,1,1,1,0,0,-1
"1454","NORTRIPTYLINE HYDROCHLORIDE 10MG/1 100 CAPSULE IN 1 BOTTLE",1,0,0,0,0,0,-1
"1455","NORTRIPTYLINE HYDROCHLORIDE 50MG/1 500 CAPSULE IN 1 BOTTLE",1,0,0,0,0,0,-1
"1456","NORVIR 100MG/1 30 CAPSULE IN 1 BOTTLE",1,0,0,0,0,0,-1
"1457","NOVOLIN 100[IU]/ML 1 VIAL IN 1 CARTON / 10 ML IN 1 VIAL",1,0,0,0,0,0,-1
"1458","NOVOLIN 100[USP'U]/ML 1 VIAL IN 1 CARTON / 10 ML IN 1 VIAL",1,0,0,0,0,0,-1
"1459","NOVOLIN R 100[IU]/ML 1 VIAL IN 1 CARTON / 10 ML IN 1 VIAL",1,0,0,0,0,0,-1
"1460","NULOJIX 250MG/1 1 VIAL, SINGLE-USE IN 1 CARTON / 1 INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION IN",1,0,0,0,0,0,-1
"1461","NULYTELY WITH FLAVOR PACKS POWDER FOR SOLUTION 420;1.48;MG;MG;GM; 4 L BOT",1,1,1,0,0,0,-1
"1462","NYAMYC 100000 U/G POWDER",1,1,1,1,1,0,-1
"1463","NYSTATIN 100000[USP'U]/G",1,1,1,1,1,0,-1
"1464","NYSTATIN TABLET 500000U (100 CT)",1,1,1,1,1,0,-1
"1465","NYSTOP 100000U/GM POWDER",1,1,1,1,1,0,-1
"1466","OCTREOTIDE ACETATE INJECTION 1000MCG 1X5ML VIALMD",1,1,1,1,0,0,-1
"1467","OCTREOTIDE ACETATE INJECTION 100MCG 10 X1ML AMP",1,1,1,1,0,0,-1
"1468","OCTREOTIDE ACETATE INJECTION 500MCG 10 X1ML AMP",1,1,1,1,0,0,-1
"1469","OCTREOTIDE ACETATE INJECTION SOLUTION 200MCG 1 X 5ML VIALMD",1,1,1,1,0,0,-1
"1470","OCTREOTIDE ACETATE INJECTION SOLUTION 50MCG 10X1ML AMP",1,1,1,1,0,0,-1
"1471","OFLOXACIN 200MG/1 100 FILM COATED TABLETS IN BOTTLE",1,1,0,0,0,0,-1
"1472","OFLOXACIN 300MG/1 100 FILM COATED TABLETS IN BOTTLE",1,1,0,0,0,0,-1
"1473","OFLOXACIN 3MG/ML",1,1,1,0,0,0,-1
"1474","OFLOXACIN 400MG TABLET (100 CT)",1,1,1,1,1,0,-1
"1475","OFLOXACIN OPHTHALMIC SOLUTION 0.3% 5ML BOT",1,0,0,0,0,0,-1
"1476","OLANZAPINE 10 MG TABLET",1,0,0,0,0,0,-1
"1477","OLANZAPINE 10 MG VIAL",1,0,0,0,0,0,-1
"1478","OLANZAPINE 15 MG TABLET",1,0,0,0,0,0,-1
"1479","OLANZAPINE 2.5 MG TABLET",1,0,0,0,0,0,-1
"1480","OLANZAPINE 20 MG TABLET",1,0,0,0,0,0,-1
"1481","OLANZAPINE 5 MG TABLET",1,0,0,0,0,0,-1
"1482","OLANZAPINE 7.5 MG TABLET",1,0,0,0,0,0,-1
"1483","OLANZAPINE ODT 10 MG TABLET",1,0,0,0,0,0,-1
"1484","OLANZAPINE ODT 15 MG TABLET",1,0,0,0,0,0,-1
"1485","OLANZAPINE ODT 20 MG TABLET",1,0,0,0,0,0,-1
"1486","OLANZAPINE ODT 5 MG TABLET",1,0,0,0,0,0,-1
"1487","OMEPRAZOLE 10MG CAPSULE DELAYED RELEASE (30 CT)",1,1,1,1,1,0,-1
"1488","OMEPRAZOLE 20MG DELAYED RELEASE 100 CAPSULE BOTTLE",1,1,1,1,1,0,-1
"1489","OMEPRAZOLE CAPSULES DELAYED RELEASE 40 MG",1,1,1,1,1,0,-1
"1490","ONDANSETRON HCL 4 MG/2 ML VIAL",1,1,0,0,0,0,-1
"1491","ONDANSETRON HCL 4MG/5ML SOLUTION ORAL",1,1,1,1,1,0,-1
"1492","ONDANSETRON HYDROCHLORIDE 4MG/1",1,1,0,1,0,0,-1
"1493","ONDANSETRON HYDROCHLORIDE TABLETS",1,0,0,0,0,0,-1
"1494","ONDANSETRON ODT 4MG TABLET (30 CT)",1,1,1,1,1,0,-1
"1495","ONDANSETRON ODT 8MG (10 CT)",1,1,1,1,1,0,-1
"1496","ONFI 5 MG TABLET",1,0,0,0,0,0,-1
"1497","ONGLYZA 2.5MG/1 30 FILM COATED TABLETS IN BOTTLE, PLASTIC",1,1,0,0,0,0,-1
"1498","ONGLYZA 5MG/1 30 FILM COATED TABLETS IN BOTTLE, PLASTIC",1,1,0,0,0,0,-1
"1499","ONTAK INJECTION 300MCG/2ML VIALSU",1,0,0,0,0,0,-1
"1500","OPRELVEKIN 5 MG/ML INJECTABLE SOLUTION [NEUMEGA]",1,1,1,0,0,0,-1
"1501","ORAP 1MG TABLET",1,1,1,1,0,0,-1
"1502","ORAP 2MG TABLET",1,1,1,1,0,0,-1
"1503","ORAPRED ODT 15 MG TABLET",1,0,0,0,0,0,-1
"1504","ORAPRED ODT 30 MG TABLET",1,0,0,0,0,0,-1
"1505","ORFADIN CAPSULES 10 MG",1,0,0,0,0,0,-1
"1506","ORFADIN CAPSULES 2 MG",1,0,0,0,0,0,-1
