"","name","tier_num_2013","tier_num_2016","tier_num_2017","tier_num_2018","tier_diff_2013_2018"
"1624","SOMATULINE 60 MG/0.2 ML SYRING",1,1,0,0,-1
"1625","SOMATULINE DEPOT 90MG/0.3ML 1 POUCH IN 1 CARTON / 1 SYRINGE IN 1 POUCH / 0.3 ML IN 1 SYRINGE",1,0,0,0,-1
"1626","SOMAVERT 10MG VIAL",1,0,0,0,-1
"1627","SOMAVERT 15MG VIAL",1,0,0,0,-1
"1628","SOMAVERT 20MG VIAL",1,0,0,0,-1
"1629","SORIATANE 17.5 MG CAPSULE",1,0,0,0,-1
"1630","SOTALOL HCL 120MG TABLET 100 BOT",1,0,0,0,-1
"1631","SOTALOL HCL 160MG TABLET (100 CT)",1,0,0,0,-1
"1632","SOTALOL HCL 80MG TABLET",1,0,0,0,-1
"1633","SOTALOL HCL TABLET 240MG",1,1,1,0,-1
"1634","SPIRIVA 18MCG CP-HANDIHALER 90 (9 X 10) BLPK",1,0,0,0,-1
"1635","SPIRONOLACTONE 100MG TABLET",1,1,1,0,-1
"1636","SPIRONOLACTONE 25MG TABLET (100 CT)",1,1,1,0,-1
"1637","SPIRONOLACTONE 50MG TABLET (100 CT)",1,1,1,0,-1
"1638","SPIRONOLACTONE/HCTZ TABLET 25-25MG (500 CT)",1,1,1,0,-1
"1639","SPRYCEL 100MG/1 1 BOTTLE IN 1 CARTON / 30 TABLET IN 1 BOTTLE",1,0,0,0,-1
"1640","SPRYCEL 140MG/1 1 BOTTLE IN 1 CARTON / 30 TABLET IN 1 BOTTLE",1,0,0,0,-1
"1641","SPRYCEL 80MG/1 1 BOTTLE IN 1 CARTON / 30 TABLET IN 1 BOTTLE",1,0,0,0,-1
"1642","SRONYX 0.1-0.02 TABLET",1,1,0,0,-1
"1643","SSD CREAM 10G/1000G 85 G IN 1 TUBE",1,1,1,0,-1
"1644","STAGESIC 5MG-500MG CAPSULE",1,0,0,0,-1
"1645","STALEVO 100 TABLET",1,0,0,0,-1
"1646","STALEVO 125/200 MG/MG TABLETS",1,0,0,0,-1
"1647","STALEVO 150 TABLET",1,0,0,0,-1
"1648","STALEVO 18.75/75 MG/MG TABLETS",1,0,0,0,-1
"1649","STALEVO 200 50-200-200 TABLET",1,0,0,0,-1
"1650","STALEVO 50 TABLET",1,0,0,0,-1
"1651","STAVUDINE CAPSULES 15MG 60 BOT",1,1,1,0,-1
"1652","STAVUDINE CAPSULES 20MG 60 BOT",1,1,1,0,-1
"1653","STRATTERA 100MG CAPSULE",1,1,1,0,-1
"1654","STRATTERA 10MG CAPSULE",1,1,1,0,-1
"1655","STRATTERA 18MG CAPSULE",1,1,1,0,-1
"1656","STRATTERA 25MG CAPSULE",1,1,1,0,-1
"1657","STRATTERA 40MG CAPSULE",1,1,1,0,-1
"1658","STRATTERA 60MG CAPSULE",1,1,1,0,-1
"1659","STRATTERA 80MG CAPSULE",1,1,1,0,-1
"1660","SUBOXONE 2; 0.5MG/1; MG/1 30 POUCH IN 1 CARTON / 1 FILM, SOLUBLE IN 1 POUCH",1,0,0,0,-1
"1661","SUBOXONE 2MG-0.5MG TABLET",1,0,0,0,-1
"1662","SUBOXONE 8; 2MG/1; MG/1 30 POUCH IN 1 CARTON / 1 FILM, SOLUBLE IN 1 POUCH",1,0,0,0,-1
"1663","SUBOXONE 8MG-2MG TABLET",1,0,0,0,-1
"1664","SUCRAID 8500[IU]/ML",1,1,1,0,-1
"1665","SULFACETAMIDE SODIUM 100MG/ML 118 ML IN 1 BOTTLE",1,1,1,0,-1
"1666","SULFACETAMIDE-PREDNISOLONE 10-0.25% DROPS",1,1,0,0,-1
"1667","SULFADIAZINE 500MG TABLET",1,0,0,0,-1
"1668","SULFAMETHOXAZOLE AND TRIMETHOPRIM 200; 40MG/5ML; MG/5ML 473 ML IN 1 BOTTLE",1,0,0,0,-1
"1669","SULFAMETHOXAZOLE W/TMP 800-160MG TABLET (100 CT)",1,0,0,0,-1
"1670","SULFAMETHOXAZOLE-TRIMETHOPRIM TABLET 400-80MG (500 CT)",1,0,0,0,-1
"1671","SULFAMYLON CREAM 85GM 4 OZ TUBE",1,1,1,0,-1
"1672","SULFAZINE EC 500MG TABLET DELAYED RELEASE",1,1,0,0,-1
"1673","SULINDAC 150MG TABLET (100 CT)",1,1,1,0,-1
"1674","SULINDAC 200MG TABLET",1,1,1,0,-1
"1675","SUMATRIPTAN",1,0,0,0,-1
"1676","SUMATRIPTAN SUCCINATE 6MG/0.5ML 2 SYRINGE IN 1 PACKAGE / 0.5 ML IN 1 SYRINGE",1,1,0,0,-1
"1677","SUMATRIPTAN SUCCINATE TABLETS 100MG 9 BOXUD",1,1,1,0,-1
"1678","SUMATRIPTAN SUCCINATE TABLETS 25MG 9 BOX",1,0,0,0,-1
"1679","SUMATRIPTAN SUCCINATE TABLETS 50MG 9 (3 CARDS OF 3) BOX",1,0,0,0,-1
"1680","SUPRAX 100MG/5ML SUSPENSION RECONSTITUTED ORAL 50ML BOT",1,0,0,0,-1
"1681","SUPRAX 200MG/5ML SUSPENSION RECONSTITUTED ORAL",1,0,0,0,-1
"1682","SUPRAX 400 MG TABLET",1,0,0,0,-1
"1683","SUPREP BOWEL PREP 1.6; 3.13; 17.5G/ML; G/ML; G/ML 2 BOTTLE, PLASTIC IN 1 CARTON / 177.4 ML IN 1 BOT",1,0,0,0,-1
"1684","SUTENT 25MG/1 28 CAPSULE IN 1 BOTTLE",1,0,0,0,-1
"1685","SYLATRON 296 MCG KIT 1 KIT IN 1 CARTON",1,0,0,0,-1
"1686","SYLATRON 444 MCG KIT 1 KIT IN 1 CARTON",1,0,0,0,-1
"1687","SYLATRON 888 MCG KIT 1 KIT IN 1 CARTON",1,0,0,0,-1
"1688","SYMLINPEN 120 1000MCG/ML PEN INJECTOR",1,0,0,0,-1
"1689","SYMLINPEN 60 1000MCG/ML PEN INJECTOR",1,0,0,0,-1
"1690","SYNTHROID 100MCG TABLET",1,1,1,0,-1
"1691","SYNTHROID 125MCG TABLET",1,1,1,0,-1
"1692","SYNTHROID 137UG/1 90 TABLET IN 1 BOTTLE",1,0,0,0,-1
"1693","SYNTHROID 150MCG TABLET",1,1,1,0,-1
"1694","SYNTHROID 175MCG TABLET",1,1,1,0,-1
"1695","SYNTHROID 200MCG TABLET",1,1,1,0,-1
"1696","SYNTHROID 25MCG TABLET",1,1,1,0,-1
"1697","SYNTHROID 300MCG TABLET",1,1,1,0,-1
"1698","SYNTHROID 50MCG TABLET",1,1,1,0,-1
"1699","SYNTHROID 75MCG TABLET",1,1,1,0,-1
"1700","SYPRINE 250MG CAPSULE (100 CT)",1,0,0,0,-1
"1701","TACROLIMUS 0.5MG/1 100 CAPSULE IN 1 BOTTLE",1,0,0,0,-1
"1702","TACROLIMUS 1MG/1 100 CAPSULE IN 1 BOTTLE",1,0,0,0,-1
"1703","TACROLIMUS 5MG/1 100 CAPSULE IN 1 BOTTLE",1,0,0,0,-1
"1704","TAMIFLU 30MG/1 1 BLISTER PACK IN 1 CARTON / 10 CAPSULE IN 1 BLISTER PACK",1,0,0,0,-1
"1705","TAMIFLU 45MG/1 1 BLISTER PACK IN 1 CARTON / 10 CAPSULE IN 1 BLISTER PACK",1,0,0,0,-1
"1706","TAMIFLU 6MG/ML 1 BOTTLE, GLASS IN 1 CARTON / 6 ML IN 1 BOTTLE, GLASS",1,0,0,0,-1
"1707","TAMIFLU 75MG CAPSULE UD",1,0,0,0,-1
"1708","TAMOXIFEN CITRATE TABLETS 10MG 180 BOT",1,1,0,0,-1
"1709","TARGRETIN 1% GEL 60GM TUBE",1,0,0,0,-1
"1710","TARGRETIN 75MG (100 CT)",1,0,0,0,-1
"1711","TASIGNA 150MG/1 4 BLISTER PACK IN 1 CARTON / 28 CAPSULE IN 1 BLISTER PACK",1,0,0,0,-1
"1712","TASIGNA 200MG CAPSULE 28 BLPK",1,1,1,0,-1
"1713","TAXOTERE 80MG/4ML 1 VIAL, GLASS IN 1 CARTON / 4 ML IN 1 VIAL, GLASS",1,0,0,0,-1
"1714","TAZORAC 0.05% GEL",1,0,0,0,-1
"1715","TAZORAC 0.1% CREAM",1,1,1,0,-1
"1716","TAZORAC 0.1% GEL",1,0,0,0,-1
"1717","TEGRETOL CHEWABLE TABLETS 100MG 100 BOT",1,0,0,0,-1
"1718","TEKAMLO 150; 10MG/1; MG/1 30 TABLET, FILM COATED IN 1 BOTTLE",1,0,0,0,-1
"1719","TEKAMLO 150; 5MG/1; MG/1 30 TABLET, FILM COATED IN 1 BOTTLE",1,0,0,0,-1
"1720","TEKAMLO 300; 10MG/1; MG/1 30 TABLET, FILM COATED IN 1 BOTTLE",1,0,0,0,-1
"1721","TEKAMLO 300; 5MG/1; MG/1 30 TABLET, FILM COATED IN 1 BOTTLE",1,0,0,0,-1
"1722","TEKTURNA 150MG TABLET",1,1,0,0,-1
"1723","TEKTURNA 300MG TABLET",1,1,0,0,-1
"1724","TEKTURNA HCT 150-12.5MG TABLET",1,1,0,0,-1
"1725","TEKTURNA HCT 150MG-25MG TABLET",1,1,0,0,-1
"1726","TEKTURNA HCT 300-12.5MG TABLET",1,1,0,0,-1
"1727","TEKTURNA HCT 300MG-25MG TABLET",1,1,0,0,-1
"1728","TERAZOSIN HYDROCHLORIDE 10MG/1 100 CAPSULE IN 1 BOTTLE",1,0,0,0,-1
"1729","TERAZOSIN HYDROCHLORIDE 1MG/1 500 CAPSULE IN 1 BOTTLE",1,0,0,0,-1
"1730","TERAZOSIN HYDROCHLORIDE 2MG/1 100 CAPSULE IN 1 BOTTLE",1,0,0,0,-1
"1731","TERAZOSIN HYDROCHLORIDE 5MG/1 100 CAPSULE IN 1 BOTTLE",1,0,0,0,-1
"1732","TERBINAFINE HCL 250MG TABLET",1,0,0,0,-1
"1733","TERBUTALINE SULF 1MG/ML VL",1,1,1,0,-1
"1734","TERBUTALINE SULF 2.5MG TABLET",1,1,0,0,-1
"1735","TESTOSTERONE CYPIONATE 200MG/ML 1 VIAL, MULTI-DOSE IN 1 CARTON / 10 ML IN 1 VIAL, MULTI-DOSE",1,0,0,0,-1
"1736","TESTOSTERONE CYPIONATE INJECTION",1,0,0,0,-1
"1737","TESTOSTERONE ENANTHATE INJECTION",1,0,0,0,-1
"1738","TETANUS AND DIPHTHERIA TOXOIDS ADSORBED 2.0; 2.0[LF]/0.5ML; [LF]/0.5ML 10 VIAL, SINGLE-DOSE IN 1 CA",1,0,0,0,-1
"1739","TETRACYCLINE HYDROCHLORIDE 250MG/1 1000 CAPSULE IN 1 BOTTLE, PLASTIC",1,0,0,0,-1
"1740","TETRACYCLINE HYDROCHLORIDE 500MG/1 1000 CAPSULE IN 1 BOTTLE, PLASTIC",1,0,0,0,-1
"1741","TEV-TROPIN 2 CARTON IN 1 BOX / 1 POWDER, FOR SOLUTION IN 1 CARTON",1,0,0,0,-1
"1742","THALITONE 15MG TABLET",1,0,0,0,-1
"1743","THALOMID 100MG CAPSULE 140 BOX",1,1,1,0,-1
"1744","THALOMID 150MG/1",1,1,1,0,-1
"1745","THALOMID 200MG/1",1,1,1,0,-1
"1746","THALOMID 50MG CAPSULE 280 BOX",1,1,1,0,-1
"1747","THEOPHYLLINE 100MG/1 500 CAPSULE IN 1 BOTTLE",1,0,0,0,-1
"1748","THEOPHYLLINE 200MG/1 500 TABLET, EXTENDED RELEASE IN 1 BOTTLE",1,1,1,0,-1
"1749","THEOPHYLLINE 400MG TABLET SA",1,1,0,0,-1
"1750","THEOPHYLLINE 600MG TABLET SA",1,1,0,0,-1
"1751","THEOPHYLLINE TABLET ER 300MG (100 CT)",1,1,1,0,-1
"1752","THEOPHYLLINE TABLET ER 450MG (100 CT)",1,1,1,0,-1
"1753","THERMAZENE 10MG/G",1,0,0,0,-1
"1754","THIOGUANINE TABLET LOID 40MG",1,0,0,0,-1
"1755","THIORIDAZINE HCL 10MG TABLET (1000 CT)",1,1,1,0,-1
"1756","THIORIDAZINE HCL 25MG TABLET (1000 CT)",1,1,1,0,-1
"1757","THIORIDAZINE HCL 50MG TABLET (1000 CT)",1,0,0,0,-1
"1758","THIOTHIXENE 1MG CAPSULE (100 CT)",1,1,1,0,-1
"1759","TIKOSYN .125MG CAPSULE",1,1,0,0,-1
"1760","TIKOSYN .250MG CAPSULE",1,1,0,0,-1
"1761","TIKOSYN .5MG CAPSULE",1,1,0,0,-1
"1762","TIMENTIN ADD-VANTAGE 1; 30MG/ML; MG/ML 10 VIAL IN 1 TRAY / 100 ML IN 1 VIAL",1,0,0,0,-1
"1763","TIMOLOL MAL SOL 0.25% OP 15ML BOT",1,1,1,0,-1
"1764","TIMOLOL MAL SOL 0.5% OP 10ML BOT",1,1,1,0,-1
"1765","TIMOLOL MALEATE 3.4MG/ML 1 BOTTLE, DISPENSING IN 1 CARTON / 5 ML IN 1 BOTTLE, DISPENSING",1,0,0,0,-1
"1766","TIMOLOL MALEATE 6.8MG/ML 1 BOTTLE, DISPENSING IN 1 CARTON / 5 ML IN 1 BOTTLE, DISPENSING",1,0,0,0,-1
"1767","TIZANIDINE 4MG/1 1000 TABLET IN 1 BOTTLE",1,0,0,0,-1
"1768","TOBI 300MG/5ML 56 AMPULE IN 1 CARTON / 5 ML IN 1 AMPULE",1,0,0,0,-1
"1769","TOBRAMYCIN 10MG/ML VIAL",1,1,0,0,-1
"1770","TOBRAMYCIN 40MG/ML VIAL",1,1,1,0,-1
"1771","TOBRAMYCIN 60MG/0.9% NACL",1,0,0,0,-1
"1772","TOBRAMYCIN 80MG/0.9% NACL",1,0,0,0,-1
"1773","TOBREX 0.3% EYE OINTMENT",1,1,1,0,-1
"1774","TOPIRAMATE SPRINKLE CAPSULES 15MG 60 BOT",1,1,1,0,-1
"1775","TOPIRAMATE TABLETS 100MG 1000 BOT",1,1,1,0,-1
"1776","TOPIRAMATE TABLETS 200MG 1000 BOT",1,1,1,0,-1
"1777","TOPIRAMATE TABLETS 25MG 1000 BOT",1,1,1,0,-1
"1778","TOPIRAMATE TABLETS 50MG 1000 BOT",1,1,1,0,-1
"1779","TOPOTECAN HYDROCHLORIDE FOR INJECTION",1,0,0,0,-1
"1780","TORSEMIDE 100MG/1 12 BOTTLE IN 1 CASE / 100 TABLET IN 1 BOTTLE",1,0,0,0,-1
"1781","TORSEMIDE 20MG 100 TABLET BOTTLE",1,1,1,0,-1
"1782","TORSEMIDE INJECTION 20MG/2ML",1,0,0,0,-1
"1783","TPN ELECTROLYTES VIAL",1,0,0,0,-1
"1784","TRADJENTA 5MG/1 90 TABLET, FILM COATED IN 1 BOTTLE",1,0,0,0,-1
"1785","TRAMADOL HCL-ACETAMINOPHEN 37.5-325MG TABLET (1000 CT)",1,1,1,0,-1
"1786","TRANDOLAPRIL 1MG TABLET",1,0,0,0,-1
"1787","TRANDOLAPRIL 2MG TABLET",1,0,0,0,-1
"1788","TRANDOLAPRIL 4MG TABLET",1,0,0,0,-1
"1789","TRANEXAMIC ACID 1,000 MG/10 ML",1,1,1,0,-1
"1790","TRAVASOL 10% SOLUTION VIAFLEX",1,1,1,0,-1
"1791","TRAZODONE HCL TABLET USP 100MG (500 CT)",1,1,1,0,-1
"1792","TRAZODONE HCL TABLET USP 50MG (500 CT)",1,1,1,0,-1
"1793","TREANDA FOR INJECTION 100MG/VIAL",1,1,1,0,-1
"1794","TRELSTAR DEPOT MIXJET FOR INJECTION 3.75 MG",1,1,0,0,-1
"1795","TRELSTAR MIXJET FOR INJECTION 11.25 MG",1,1,0,0,-1
"1796","TRETINOIN 0.1MG/G 1 TUBE IN 1 CARTON / 45 G IN 1 TUBE",1,0,0,0,-1
"1797","TRETINOIN 0.5MG/G 1 TUBE IN 1 CARTON / 20 G IN 1 TUBE",1,0,0,0,-1
"1798","TRETINOIN 1MG/G 1 TUBE IN 1 CARTON / 45 G IN 1 TUBE",1,0,0,0,-1
"1799","TRIAMCINOLONE ACETONIDE 0.025% CREAM 80GM TUBE",1,1,1,0,-1
"1800","TRIAMCINOLONE ACETONIDE 0.025% OINTMENT 80GM TUBE",1,0,0,0,-1
"1801","TRIAMCINOLONE ACETONIDE 1MG/G 1 TUBE IN 1 CARTON / 5 G IN 1 TUBE",1,0,0,0,-1
"1802","TRIAMCINOLONE ACETONIDE 55UG/1 1 BOTTLE, SPRAY IN 1 CARTON / 120 SPRAY, METERED IN 1 BOTTLE, SPRAY",1,0,0,0,-1
"1803","TRIAMCINOLONE ACETONIDE 5MG/G 1 TUBE IN 1 CARTON / 15 G IN 1 TUBE",1,0,0,0,-1
"1804","TRIAMTERENE AND HYDROCHLOROTHIAZIDE 25; 37.5MG 100 CAPSULE BOTTLE",1,1,1,0,-1
"1805","TRIAMTERENE/HCTZ 37.5/25 TABLET",1,1,0,0,-1
"1806","TRIAMTERENE/HCTZ 75/50 TABLET",1,1,1,0,-1
"1807","TRIBENZOR 5; 12.5; 40MG/1; MG/1; MG/1",1,1,0,0,-1
"1808","TRIBENZOR 5; 25; 40MG/1; MG/1; MG/1",1,1,0,0,-1
"1809","TRICOR 145MG TABLET",1,0,0,0,-1
"1810","TRICOR 48MG/1 90 TABLET IN 1 BOTTLE",1,0,0,0,-1
"1811","TRIDERM 0.1% CREAM",1,1,1,0,-1
"1812","TRIFLUOPERAZINE 1MG TABLET",1,1,1,0,-1
"1813","TRIHEXYPHENIDYL HYDROCHLORIDE 2MG/1",1,0,0,0,-1
"1814","TRIHEXYPHENIDYL HYDROCHLORIDE 5MG/1 100 TABLET IN 1 BOTTLE",1,0,0,0,-1
"1815","TRILEPTAL 300MG/5ML SUSP",1,0,0,0,-1
"1816","TRILIPIX CAPSULE DR 45MG",1,0,0,0,-1
"1817","TRILIPIX DELAYED RELEASE CAPSULES 135MG",1,0,0,0,-1
"1818","TRIMETHOPRIM TABLETS",1,0,0,0,-1
"1819","TRIMIPRAMINE MALEATE 100 MG CAP",1,0,0,0,-1
"1820","TRIVORA 6 BLISTER PACK IN 1 CARTON / 1 KIT IN 1 BLISTER PACK",1,0,0,0,-1
"1821","TRIZIVIR 300; 150; 300MG/1; MG/1; MG/1 60 TABLET, FILM COATED IN 1 BOTTLE",1,0,0,0,-1
"1822","TROPICAMIDE 0.5% EYE DROPS",1,0,0,0,-1
"1823","TROPICAMIDE OPHTHALMIC SOLUTION USP",1,0,0,0,-1
"1824","TROSPIUM CHLORIDE TABLETS",1,0,0,0,-1
"1825","TRUVADA TABLET",1,0,0,0,-1
"1826","TYGACIL 50MG/5ML 10 VIAL, SINGLE-USE IN 1 CARTON / 50 ML IN 1 VIAL, SINGLE-USE",1,0,0,0,-1
"1827","TYKERB 250MG TABLET",1,1,0,0,-1
"1828","TYZEKA 600MG TABLET (30 CT)",1,1,0,0,-1
"1829","UNITHROID 100MCG TABLET",1,0,0,0,-1
"1830","UNITHROID 112MCG TABLET",1,0,0,0,-1
"1831","UNITHROID 125MCG TABLET",1,0,0,0,-1
"1832","UNITHROID 150MCG TABLET",1,0,0,0,-1
"1833","UNITHROID 175MCG TABLET",1,0,0,0,-1
"1834","UNITHROID 200MCG TABLET",1,0,0,0,-1
"1835","UNITHROID 25MCG TABLET",1,0,0,0,-1
"1836","UNITHROID 300MCG TABLET",1,0,0,0,-1
"1837","UNITHROID 50MCG TABLET",1,0,0,0,-1
"1838","UNITHROID 75MCG TABLET",1,0,0,0,-1
"1839","UNITHROID 88MCG TABLET",1,0,0,0,-1
"1840","URSODIOL CAPSULES",1,0,0,0,-1
"1841","URSODIOL TABLETS 250MG 100 BOT",1,0,0,0,-1
"1842","URSODIOL TABLETS 500MG 100 BOT",1,0,0,0,-1
"1843","VAGIFEM 10 MCG VAGINAL TAB",1,1,1,0,-1
"1844","VALACYCLOVIR 1000 MG ORAL TABLET",1,1,1,0,-1
"1845","VALACYCLOVIR 500 MG ORAL TABLET",1,1,1,0,-1
"1846","VALCYTE 450MG TABLET",1,0,0,0,-1
"1847","VALCYTE FOR ORAL SOLUTION 50MG/ML",1,1,1,0,-1
"1848","VALPROATE SODIUM 100MG/ML 10 VIAL, SINGLE-DOSE IN 1 BOX / 5 ML IN 1 VIAL, SINGLE-DOSE",1,0,0,0,-1
"1849","VALPROIC ACID 250MG/5ML 473 ML IN 1 BOTTLE",1,1,1,0,-1
"1850","VANCOMYCIN HYDROCHLORIDE INJECTION (STERILE)",1,0,0,0,-1
"1851","VAQTA 25 UNITS/0.5ML VIAL",1,0,0,0,-1
"1852","VELIVET TRIPHASIC REGIMEN 3 POUCH IN 1 CARTON / 1 BLISTER PACK IN 1 POUCH / 1 KIT IN 1 BLISTER PACK",1,0,0,0,-1
"1853","VERAPAMIL 2.5MG/ML AMPUL",1,1,1,0,-1
"1854","VERAPAMIL HCL 120MG TABLET",1,1,1,0,-1
"1855","VERAPAMIL HCL 80MG TABLET",1,1,1,0,-1
"1856","VERAPAMIL HYDROCHLORIDE 120MG/1 100 BLISTER PACK IN 1 BOX, UNIT-DOSE / 1 TABLET, FILM COATED, EXTEN",1,0,0,0,-1
"1857","VERAPAMIL HYDROCHLORIDE 240MG/1 500 TABLET, FILM COATED, EXTENDED RELEASE IN 1 BOTTLE, PLASTIC",1,1,1,0,-1
"1858","VESICARE 10MG TABLET",1,1,1,0,-1
"1859","VESICARE 5MG TABLET (90 CT)",1,1,1,0,-1
"1860","VFEND 40MG/ML SUSPENSION",1,0,0,0,-1
"1861","VFEND IV 200MG VIAL",1,0,0,0,-1
"1862","VIBRAMYCIN 50MG/5ML SYRUP",1,0,0,0,-1
"1863","VICTRELIS 200MG/1 4 TRAY IN 1 CARTON / 7 BOTTLE IN 1 TRAY / 12 CAPSULE IN 1 BOTTLE",1,0,0,0,-1
"1864","VIDAZA FOR INJECTION 100MG/VIAL 1 VIALSU",1,0,0,0,-1
"1865","VIIBRYD 1 KIT IN 1 BLISTER PACK",1,0,0,0,-1
"1866","VIIBRYD 10MG/1 30 TABLET, FILM COATED IN 1 BOTTLE",1,0,0,0,-1
"1867","VIIBRYD 20MG/1 30 TABLET, FILM COATED IN 1 BOTTLE",1,0,0,0,-1
"1868","VIIBRYD 40MG/1 30 TABLET, FILM COATED IN 1 BOTTLE",1,0,0,0,-1
"1869","VIMPAT 100MG/1 60 TABLET, FILM COATED IN 1 BOTTLE, PLASTIC",1,0,0,0,-1
"1870","VIMPAT 10MG/ML 10 VIAL, GLASS IN 1 CARTON / 20 ML IN 1 VIAL, GLASS",1,0,0,0,-1
"1871","VIMPAT 150MG/1 60 TABLET, FILM COATED IN 1 BOTTLE, PLASTIC",1,0,0,0,-1
"1872","VIMPAT 200MG/1 60 TABLET, FILM COATED IN 1 BOTTLE, PLASTIC",1,0,0,0,-1
"1873","VIMPAT 50MG/1 60 TABLET, FILM COATED IN 1 BOTTLE, PLASTIC",1,0,0,0,-1
"1874","VINBLASTINE SULF 10MG VIAL",1,0,0,0,-1
"1875","VINORELBINE 10MG/ML VIAL 5ML VIAL",1,1,1,0,-1
"1876","VIRAMUNE 400MG/1 30 TABLET, EXTENDED RELEASE IN 1 BOTTLE",1,0,0,0,-1
"1877","VIRAMUNE 50MG/5ML SUSP",1,0,0,0,-1
"1878","VOLTAREN 10MG/G",1,0,0,0,-1
"1879","VORICONAZOLE 200MG/1 30 TABLET, FILM COATED IN 1 BOTTLE, PLASTIC",1,0,0,0,-1
"1880","VORICONAZOLE 50MG/1 30 TABLET, FILM COATED IN 1 BOTTLE, PLASTIC",1,0,0,0,-1
"1881","VOTRIENT 200MG/1 120 TABLET, FILM COATED IN 1 BOTTLE",1,0,0,0,-1
"1882","VPRIV INJECTION SOLUTION 2.5 MG/ML",1,0,0,0,-1
"1883","WARFARIN SODIUM 10MG/1 100 TABLET IN 1 BOTTLE",1,0,0,0,-1
"1884","WARFARIN SODIUM 1MG TABLET (1000 CT)",1,0,0,0,-1
"1885","WARFARIN SODIUM 2.5MG TABLET (100 CT)",1,1,0,0,-1
"1886","WARFARIN SODIUM 2MG TABLET",1,0,0,0,-1
"1887","WARFARIN SODIUM 3MG TABLET (1000 CT)",1,0,0,0,-1
"1888","WARFARIN SODIUM 4MG TABLET (1000 CT)",1,0,0,0,-1
"1889","WARFARIN SODIUM 5MG TABLET",1,0,0,0,-1
"1890","WARFARIN SODIUM 6MG TABLET",1,1,1,0,-1
"1891","WARFARIN SODIUM 7.5MG TABLET",1,1,0,0,-1
"1892","XALKORI 200MG/1 60 CAPSULE IN 1 BOTTLE",1,0,0,0,-1
"1893","XALKORI 250MG/1 60 CAPSULE IN 1 BOTTLE",1,0,0,0,-1
"1894","XENAZINE TABLET 25 MG",1,0,0,0,-1
"1895","XENAZINE TABLETS 12.5MG 112 BOT",1,0,0,0,-1
"1896","XIFAXAN TABLETS",1,0,0,0,-1
"1897","ZALEPLON 10MG CAPSULE",1,0,0,0,-1
"1898","ZALEPLON 5MG CAPSULE",1,0,0,0,-1
"1899","ZAVESCA 100MG CAPSULE",1,0,0,0,-1
"1900","ZAZOLE 0.4% CREAM WITH APPLICATOR",1,0,0,0,-1
"1901","ZELBORAF 240MG/1 1 BOTTLE, PLASTIC IN 1 CARTON / 120 TABLET, FILM COATED IN 1 BOTTLE, PLASTIC",1,0,0,0,-1
"1902","ZEMPLAR 1 MCG CAPSULE",1,0,0,0,-1
"1903","ZEMPLAR 2 MCG CAPSULE",1,0,0,0,-1
"1904","ZEMPLAR 2UG/ML 25 VIAL, SINGLE-DOSE IN 1 TRAY / 1 ML IN 1 VIAL, SINGLE-DOSE",1,0,0,0,-1
"1905","ZEMPLAR 4 MCG CAPSULE",1,0,0,0,-1
"1906","ZEMPLAR 5UG/ML 25 VIAL, MULTI-DOSE IN 1 TRAY / 2 ML IN 1 VIAL, MULTI-DOSE",1,0,0,0,-1
"1907","ZETIA 10MG TABLET (90 CT)",1,1,0,0,-1
"1908","ZIAGEN 300MG/1 60 TABLET, FILM COATED IN 1 BOTTLE",1,0,0,0,-1
"1909","ZIDOVUDINE 300MG/1 12 BOTTLE IN 1 CASE / 60 TABLET IN 1 BOTTLE",1,0,0,0,-1
"1910","ZIPRASIDONE HCL 20 MG CAPSULE",1,0,0,0,-1
"1911","ZIPRASIDONE HCL 40 MG CAPSULE",1,0,0,0,-1
"1912","ZIPRASIDONE HCL 60 MG CAPSULE",1,0,0,0,-1
"1913","ZIPRASIDONE HCL 80 MG CAPSULE",1,0,0,0,-1
"1914","ZIRGAN 1.5MG/G 1 TUBE, WITH APPLICATOR IN 1 CARTON / 5 G IN 1 TUBE, WITH APPLICATOR",1,0,0,0,-1
"1915","ZMAX 2G/60ML 60 ML IN 1 BOTTLE",1,0,0,0,-1
"1916","ZOLPIDEM TARTRATE 5MG/1 100 TABLET, FILM COATED IN 1 BOTTLE",1,0,0,0,-1
"1917","ZOLPIDEM TARTRATE TABLETS",1,0,0,0,-1
"1918","ZOMETA 4MG/100ML 1 BOTTLE IN 1 CARTON / 100 ML IN 1 BOTTLE",1,0,0,0,-1
"1919","ZOMETA 4MG/5ML VIAL",1,0,0,0,-1
"1920","ZONALON 5% CREAM",1,0,0,0,-1
"1921","ZONISAMIDE 100MG CAPSULE (100 CT)",1,1,1,0,-1
"1922","ZONISAMIDE 25MG 100 CAPSULE BOTTLE",1,1,1,0,-1
"1923","ZONISAMIDE 50MG CAPSULE (100 CT)",1,1,1,0,-1
"1924","ZORTRESS 0.5MG/1 60 BLISTER PACK IN 1 BOX / 1 TABLET IN 1 BLISTER PACK",1,0,0,0,-1
"1925","ZORTRESS 0.75MG/1 60 BLISTER PACK IN 1 BOX / 1 TABLET IN 1 BLISTER PACK",1,0,0,0,-1
"1926","ZORTRESS TABLETS",1,0,0,0,-1
"1927","ZOVIA 1/35-28 TABLET",1,1,0,0,-1
"1928","ZOVIRAX 5% CREAM",1,0,0,0,-1
